i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
156,842,270900.0,5.090,5.090,1011967.281,1705.368,0.006,1116.949,2603.560,38901.062,23.201,193428.633,0
156,842,271000.0,1011967.281,5.090,1011967.281,1705.368,0.006,1116.949,2603.560,38901.062,23.201,193428.633,0
156,842,271111.0,23.201,5.090,1011967.281,1705.368,0.006,1116.949,2603.560,38901.062,23.201,193428.633,0
156,842,300490.0,2603.560,5.090,1011967.281,1705.368,0.006,1116.949,2603.560,38901.062,23.201,193428.633,0
156,842,710812.0,0.006,5.090,1011967.281,1705.368,0.006,1116.949,2603.560,38901.062,23.201,193428.633,0
156,842,847120.0,193428.633,5.090,1011967.281,1705.368,0.006,1116.949,2603.560,38901.062,23.201,193428.633,0
156,842,852520.0,38901.062,5.090,1011967.281,1705.368,0.006,1116.949,2603.560,38901.062,23.201,193428.633,0
156,842,854219.0,1705.368,5.090,1011967.281,1705.368,0.006,1116.949,2603.560,38901.062,23.201,193428.633,0
156,842,870323.0,1116.949,5.090,1011967.281,1705.368,0.006,1116.949,2603.560,38901.062,23.201,193428.633,0
124,842,270900.0,107896693.255,107896693.255,11065048.253,1086.621,81.892,1701673.325,46922.858,341.536,46180.349,1983.019,22577800.575
124,842,271000.0,11065048.253,107896693.255,11065048.253,1086.621,81.892,1701673.325,46922.858,341.536,46180.349,1983.019,22577800.575
124,842,271111.0,46180.349,107896693.255,11065048.253,1086.621,81.892,1701673.325,46922.858,341.536,46180.349,1983.019,22577800.575
124,842,271121.0,22577800.575,107896693.255,11065048.253,1086.621,81.892,1701673.325,46922.858,341.536,46180.349,1983.019,22577800.575
124,842,300490.0,46922.858,107896693.255,11065048.253,1086.621,81.892,1701673.325,46922.858,341.536,46180.349,1983.019,22577800.575
124,842,710812.0,81.892,107896693.255,11065048.253,1086.621,81.892,1701673.325,46922.858,341.536,46180.349,1983.019,22577800.575
